@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
1859,'2023/12/10 22:51:37:373',19,-0.033386,-0.00439,-0.008255,0.056556,-0.152288,0.059361,1.408548,2.136552,0.750108,2
1860,'2023/12/10 22:51:37:376',19,-0.081924,-0.015604,0.008685,0.050035,-0.144075,0.032106,1.408838,2.14149,0.742091,2
1861,'2023/12/10 22:51:37:423',19,-0.109693,-0.020463,0.013517,0.046098,-0.112133,0.011749,1.408703,2.144026,0.73752,2
1862,'2023/12/10 22:51:37:423',19,-0.118716,-0.024981,0.034674,0.01546,-0.067896,-0.001161,1.408506,2.145663,0.734025,2
1863,'2023/12/10 22:51:37:439',19,-0.117409,-0.02384,0.025198,0.027939,-0.036848,-0.035472,1.40811,2.145337,0.733576,2
1864,'2023/12/10 22:51:37:471',19,-0.087882,-0.012202,0.012542,0.047258,-0.005663,-0.0345,1.40733,2.146455,0.732129,2
1865,'2023/12/10 22:51:37:471',19,-0.072975,-0.025315,0.04363,0.001798,0.01628,-0.006078,1.406735,2.147868,0.730772,2
1866,'2023/12/10 22:51:37:486',19,-0.058906,-0.018426,0.033265,0.014806,0.04051,0.013404,1.406777,2.14918,0.72991,2
1867,'2023/12/10 22:51:37:502',19,-0.051888,-0.016475,0.017939,0.019838,0.069222,0.043053,1.407138,2.153678,0.726171,2
1868,'2023/12/10 22:51:37:518',19,-0.070908,-0.01833,0.026412,-0.003626,0.11256,0.050154,1.408118,2.161439,0.72034,2
1869,'2023/12/10 22:51:37:541',19,-0.073801,-0.030216,0.040359,-0.013676,0.09738,0.022655,1.408782,2.16496,0.718319,2
1870,'2023/12/10 22:51:37:550',19,-0.066974,-0.024375,0.03803,-0.041853,0.078961,-0.021908,1.409142,2.165496,0.71918,2
1871,'2023/12/10 22:51:37:566',19,-0.070851,-0.018927,0.018783,-0.046386,0.096466,-0.067236,1.408956,2.159862,0.726425,2
1872,'2023/12/10 22:51:37:597',19,-0.053688,-0.008713,0.011792,-0.037999,0.136643,-0.004762,1.408801,2.156978,0.731149,2
1873,'2023/12/10 22:51:37:597',19,-0.012862,-0.006576,0.015009,-0.054699,0.159203,0.063681,1.409756,2.158382,0.731992,2
1874,'2023/12/10 22:51:37:613',19,-0.031853,0.002342,0.004637,-0.042871,0.192967,0.091674,1.411716,2.164074,0.729922,2
1875,'2023/12/10 22:51:37:630',19,-0.0413,-0.002921,0.020783,-0.062791,0.175755,0.049965,1.413174,2.16766,0.729123,2
1876,'2023/12/10 22:51:37:661',19,-0.06325,0.003983,-0.005955,-0.038404,0.140168,-0.036507,1.413902,2.167749,0.731475,2
1877,'2023/12/10 22:51:37:661',19,-0.050293,0.005958,0.019637,-0.062282,0.155788,-0.05079,1.413554,2.163534,0.738634,2
1878,'2023/12/10 22:51:37:708',19,-0.028489,0.008863,0.024805,-0.074301,0.179046,-0.022273,1.413686,2.15861,0.74625,2
1879,'2023/12/10 22:51:37:708',19,0.004572,0.02443,-0.008104,-0.02417,0.17617,0.018561,1.414296,2.157157,0.751182,2
1880,'2023/12/10 22:51:37:708',19,-0.0092,0.043739,-0.023774,0.000102,0.210244,0.036881,1.414829,2.161885,0.749338,2
1881,'2023/12/10 22:51:37:741',19,-0.015863,0.036198,-0.002846,-0.020528,0.210754,0.033458,1.415497,2.166713,0.747668,2
1882,'2023/12/10 22:51:37:756',19,-0.006026,0.026459,-0.002243,0.010489,0.189416,0.001998,1.415964,2.171917,0.746568,2
1883,'2023/12/10 22:51:37:772',19,0.003402,0.027459,-0.010277,0.020991,0.179292,-0.015635,1.415717,2.175939,0.745236,2
1884,'2023/12/10 22:51:37:787',19,-0.0021,0.029653,-0.01021,0.016646,0.186701,-0.003361,1.415404,2.179421,0.744543,2
1885,'2023/12/10 22:51:37:803',19,0.004297,0.020922,0.002746,0.012839,0.217258,0.010841,1.415479,2.185294,0.742692,2
1886,'2023/12/10 22:51:37:819',19,0.023059,0.016972,-0.013655,0.041394,0.194494,0.014603,1.415397,2.191073,0.739993,2
1887,'2023/12/10 22:51:37:835',19,0.035353,0.014725,-0.012463,0.033948,0.193874,0.035252,1.415374,2.198483,0.735363,2
1888,'2023/12/10 22:51:37:850',19,0.01793,0.015582,-0.015733,0.036003,0.202602,0.026121,1.415484,2.208566,0.729281,2
1889,'2023/12/10 22:51:37:866',19,0.015354,0.001315,-0.005019,0.028434,0.183552,-0.010454,1.415289,2.214385,0.726293,2
1890,'2023/12/10 22:51:37:882',19,0.015834,-0.002018,-0.009491,0.025462,0.167908,-0.035552,1.414756,2.217499,0.725764,2
1891,'2023/12/10 22:51:37:898',19,0.03704,-0.001381,-0.013186,0.023026,0.146884,-0.042807,1.413751,2.2197,0.726696,2
1892,'2023/12/10 22:51:37:941',19,0.045287,-0.00623,-0.007031,0.007024,0.156167,-0.029012,1.413091,2.219933,0.728706,2
1893,'2023/12/10 22:51:37:941',19,0.052302,-0.004494,-0.010637,-0.005126,0.156256,-0.006964,1.412875,2.220885,0.730116,2
1894,'2023/12/10 22:51:37:946',19,0.058663,-0.003515,-0.023202,0.009459,0.125638,-0.034975,1.412599,2.221693,0.73214,2
1895,'2023/12/10 22:51:37:962',19,0.08118,-0.001752,-0.034141,0.02969,0.063438,-0.057221,1.411784,2.221322,0.733949,2
1896,'2023/12/10 22:51:37:978',19,0.094195,-0.00927,-0.015282,0.015899,0.031433,-0.051379,1.410469,2.219224,0.736984,2
1897,'2023/12/10 22:51:38:007',19,0.095275,-0.010432,-0.011635,0.000218,0.035947,-0.00815,1.409973,2.218335,0.738351,2
1898,'2023/12/10 22:51:38:025',19,0.091334,-0.007451,-0.01314,-0.022208,0.040756,0.042732,1.4102,2.21864,0.738634,2
1899,'2023/12/10 22:51:38:025',19,0.077618,-0.011133,-0.022989,-0.01679,0.029344,0.055956,1.411226,2.219787,0.738211,2
1900,'2023/12/10 22:51:38:042',19,0.068873,-0.007404,-0.025934,-0.020274,-0.009198,0.031828,1.411839,2.22063,0.737523,2
1901,'2023/12/10 22:51:38:073',19,0.050259,-0.006283,-0.019583,-0.019872,-0.04421,-0.020341,1.411977,2.217749,0.739975,2
1902,'2023/12/10 22:51:38:089',19,0.05708,0.005519,-0.043001,0.01882,-0.094434,-0.052064,1.411063,2.211881,0.744446,2
1903,'2023/12/10 22:51:38:106',19,0.067239,0.012344,-0.049849,0.025334,-0.083717,-0.024371,1.410228,2.209322,0.745636,2
1904,'2023/12/10 22:51:38:121',19,0.062399,0.003164,-0.021287,0.008936,-0.055404,0.052394,1.410072,2.208987,0.744919,2
1905,'2023/12/10 22:51:38:152',19,0.048942,-0.007089,-0.007236,-0.001476,-0.064266,0.061029,1.411036,2.211884,0.740847,2
1906,'2023/12/10 22:51:38:152',19,0.035922,-0.011779,-0.017938,-0.005154,-0.091443,0.032348,1.411577,2.212643,0.738913,2
1907,'2023/12/10 22:51:38:168',19,0.006023,-0.013209,0.000844,-0.029381,-0.111411,-0.021762,1.411703,2.208443,0.741612,2
1908,'2023/12/10 22:51:38:184',19,0.032412,-0.006393,-0.008431,-0.009956,-0.113831,-0.02294,1.411282,2.199227,0.748645,2
1909,'2023/12/10 22:51:38:200',19,0.046884,-0.006332,-0.001376,-0.02106,-0.115428,0.017881,1.411288,2.195652,0.750494,2
1910,'2023/12/10 22:51:38:220',19,0.033141,0.002327,0.004056,-0.047854,-0.113936,0.02029,1.411908,2.190486,0.753445,2
1911,'2023/12/10 22:51:38:248',19,0.017276,0.004698,-0.000206,-0.035351,-0.127373,0.004734,1.412332,2.185297,0.756874,2
1912,'2023/12/10 22:51:38:248',19,0.014157,0.011065,-0.00387,-0.024737,-0.130682,-0.00897,1.412553,2.180725,0.759498,2
1913,'2023/12/10 22:51:38:263',19,0.029422,0.014751,-0.011464,-0.001067,-0.12004,0.034046,1.412702,2.177921,0.759945,2
1914,'2023/12/10 22:51:38:279',19,0.033017,-0.001656,0.008779,-0.018971,-0.130985,0.052808,1.413164,2.177258,0.758703,2
1915,'2023/12/10 22:51:38:295',19,0.021963,0.00102,0.006066,-0.022581,-0.153504,0.024106,1.413784,2.175312,0.758515,2
1916,'2023/12/10 22:51:38:390',19,0.01822,0.010807,-0.014758,0.0095,-0.182993,0.004269,1.413923,2.172092,0.758412,2
1917,'2023/12/10 22:51:38:390',19,0.040168,0.016783,-0.008418,0.000872,-0.184899,0.024543,1.413983,2.170041,0.757696,2
1918,'2023/12/10 22:51:38:390',19,0.044961,0.017209,-0.003348,0.006337,-0.193924,0.054486,1.41437,2.16908,0.755787,2
1919,'2023/12/10 22:51:38:390',19,0.027952,0.020817,-0.005817,0.002608,-0.195578,0.07073,1.415196,2.170143,0.750864,2
1920,'2023/12/10 22:51:38:390',19,0.005506,0.013007,-0.004448,0.007223,-0.203202,0.062609,1.415904,2.170875,0.74716,2
1921,'2023/12/10 22:51:38:405',19,0.000835,0.014049,-0.001309,0.008261,-0.214974,0.056031,1.416529,2.171132,0.743707,2
1922,'2023/12/10 22:51:38:421',19,-0.014404,0.011441,0.000847,0.023005,-0.2154,0.059323,1.417137,2.171618,0.738747,2
1923,'2023/12/10 22:51:38:442',19,-0.037963,0.009742,-0.000171,0.011314,-0.206324,0.053748,1.417499,2.172456,0.734687,2
1924,'2023/12/10 22:51:38:453',19,-0.057366,0.003196,0.006752,-0.000789,-0.167054,0.055227,1.4181,2.172863,0.731469,2
1925,'2023/12/10 22:51:38:469',19,-0.084686,0.007099,0.000879,0.019133,-0.14125,0.005542,1.418579,2.173037,0.728127,2
1926,'2023/12/10 22:51:38:485',19,-0.106367,0.003625,0.013474,-0.00422,-0.127711,-0.032878,1.418314,2.171318,0.727927,2
1927,'2023/12/10 22:51:38:500',19,-0.102849,-0.004278,0.024371,-0.035394,-0.095976,-0.091393,1.417618,2.162182,0.734987,2
1928,'2023/12/10 22:51:38:516',19,-0.095755,0.001053,0.009711,-0.004959,-0.090036,-0.118423,1.416461,2.153234,0.742593,2
1929,'2023/12/10 22:51:38:533',19,-0.078317,0.014565,-0.007667,0.004824,-0.057441,-0.12053,1.414928,2.146346,0.748458,2
1930,'2023/12/10 22:51:38:548',19,-0.060526,0.005305,0.022594,-0.013118,-0.036914,-0.089511,1.413379,2.138269,0.755731,2
1931,'2023/12/10 22:51:38:563',19,-0.050829,0.006936,0.012076,0.006363,-0.024139,-0.070081,1.412497,2.133869,0.759752,2
1932,'2023/12/10 22:51:38:611',19,-0.033114,0.014905,-0.008823,0.024032,0.001167,-0.03006,1.41194,2.134141,0.759301,2
1933,'2023/12/10 22:51:38:611',19,-0.055018,0.005568,0.012313,0.027684,0.058414,0.005007,1.411754,2.137843,0.756309,2
1934,'2023/12/10 22:51:38:614',19,-0.046461,-0.000055,0.020273,0.041369,0.053909,0.000684,1.411612,2.142228,0.752752,2
1935,'2023/12/10 22:51:38:645',19,-0.03361,-0.008554,0.029643,0.023644,0.045901,0.002582,1.41142,2.146602,0.749114,2
1936,'2023/12/10 22:51:38:651',19,-0.048529,-0.009193,0.038927,-0.011141,0.058136,-0.008695,1.411528,2.148253,0.748374,2
1937,'2023/12/10 22:51:38:674',19,-0.039177,-0.000833,0.020688,0.008228,0.073221,-0.00787,1.411513,2.148568,0.749093,2
1938,'2023/12/10 22:51:38:691',19,-0.013025,-0.000604,0.013489,-0.001524,0.071094,0.015669,1.41171,2.151417,0.747275,2
1939,'2023/12/10 22:51:38:705',19,-0.032411,-0.006883,0.021372,-0.006977,0.092136,0.018699,1.412239,2.154212,0.746201,2
1940,'2023/12/10 22:51:38:722',19,-0.026246,-0.001847,0.016283,-0.003248,0.09105,-0.000427,1.412439,2.156371,0.745394,2
1941,'2023/12/10 22:51:38:742',19,-0.024272,0.001133,-0.0049,0.007451,0.083414,-0.017595,1.412269,2.159415,0.744181,2
1942,'2023/12/10 22:51:38:753',19,-0.021695,0.007025,0.003518,-0.005173,0.077745,-0.04355,1.411995,2.160046,0.744762,2
1943,'2023/12/10 22:51:38:769',19,-0.019579,0.006554,-0.005882,0.014385,0.093264,-0.062305,1.411235,2.15875,0.747276,2
1944,'2023/12/10 22:51:38:789',19,0.023504,0.004501,0.017059,-0.041203,0.108313,0.018907,1.410992,2.159534,0.748508,2
1945,'2023/12/10 22:51:38:800',19,0.021099,0.002687,0.012127,-0.05299,0.097516,0.025379,1.411866,2.158912,0.750796,2
1946,'2023/12/10 22:51:38:848',19,0.008961,0.010866,-0.023122,0.005112,0.125501,0.020796,1.412356,2.159801,0.751513,2
1947,'2023/12/10 22:51:38:848',19,-0.002746,0.009093,-0.011696,-0.019355,0.135785,0.026257,1.413013,2.165279,0.748748,2
1948,'2023/12/10 22:51:38:848',19,-0.00243,0.005202,-0.004762,-0.011201,0.066371,-0.055947,1.413112,2.164825,0.750836,2
1949,'2023/12/10 22:51:38:879',19,-0.004191,0.011411,-0.025069,0.037235,0.017888,-0.14489,1.411652,2.160653,0.755536,2
1950,'2023/12/10 22:51:38:879',19,0.032395,0.028155,-0.022872,0.048279,0.057025,-0.092038,1.408914,2.157402,0.759626,2
1951,'2023/12/10 22:51:38:911',19,0.073618,0.014267,0.025307,-0.011754,0.02915,-0.014882,1.40824,2.155863,0.761867,2
1952,'2023/12/10 22:51:38:944',19,0.067129,0.009762,-0.018474,0.02087,0.034545,0.014224,1.408307,2.15605,0.762165,2
1953,'2023/12/10 22:51:38:944',19,0.051926,0.019342,-0.01741,0.028788,0.048853,0.047267,1.408389,2.162879,0.755921,2
1954,'2023/12/10 22:51:38:944',19,0.028423,-0.000129,0.020627,-0.012025,0.051933,0.048834,1.409045,2.166183,0.753412,2
1955,'2023/12/10 22:51:38:974',19,0.026757,-0.006162,0.008722,0.009871,0.003547,0.000991,1.409392,2.167418,0.752534,2
1956,'2023/12/10 22:51:38:990',19,0.019722,0.003097,-0.019742,0.016579,-0.002969,-0.057039,1.408514,2.166221,0.753734,2
1957,'2023/12/10 22:51:39:006',19,0.048695,-0.006384,-0.021196,0.027107,-0.010194,-0.064008,1.407452,2.163479,0.756381,2
1958,'2023/12/10 22:51:39:022',19,0.069004,-0.016426,-0.027557,0.035081,-0.026023,-0.04494,1.406039,2.162111,0.757424,2
1959,'2023/12/10 22:51:39:053',19,0.064648,-0.024495,-0.016264,0.013731,-0.055536,-0.06003,1.405129,2.161009,0.757958,2
1960,'2023/12/10 22:51:39:053',19,0.063859,-0.034652,0.017138,-0.022928,-0.111644,-0.094487,1.404145,2.155215,0.762576,2
1961,'2023/12/10 22:51:39:069',19,0.098411,-0.018629,0.02055,-0.058797,-0.133048,-0.025193,1.403324,2.1431,0.772361,2
1962,'2023/12/10 22:51:39:085',19,0.11561,-0.009139,0.007382,-0.060004,-0.129124,0.094519,1.404241,2.137863,0.775642,2
1963,'2023/12/10 22:51:39:101',19,0.07066,0.005836,-0.012762,-0.047077,-0.100511,0.190157,1.406406,2.138231,0.773509,2
1964,'2023/12/10 22:51:39:117',19,0.016093,0.007102,-0.018174,-0.035985,-0.086047,0.197697,1.410271,2.145495,0.764248,2
1965,'2023/12/10 22:51:39:142',19,-0.018956,0.003897,-0.019171,-0.021106,-0.114756,0.124442,1.412475,2.149981,0.758219,2
1966,'2023/12/10 22:51:39:164',19,-0.044397,-0.003857,-0.006802,-0.030072,-0.128539,0.061587,1.413726,2.150876,0.755426,2
1967,'2023/12/10 22:51:39:164',19,-0.046865,-0.004774,0.004141,-0.041689,-0.136911,0.003859,1.414596,2.146397,0.757348,2
1968,'2023/12/10 22:51:39:180',19,-0.045132,0.000469,0.002984,-0.046343,-0.126389,-0.028023,1.414756,2.140029,0.761761,2
1969,'2023/12/10 22:51:39:196',19,-0.028259,0.013004,-0.003108,-0.041341,-0.105321,-0.026916,1.414703,2.133209,0.766929,2
1970,'2023/12/10 22:51:39:212',19,0.019038,0.020191,-0.012692,-0.00334,-0.082795,0.016908,1.414803,2.128058,0.770297,2
1971,'2023/12/10 22:51:39:227',19,0.032604,0.022406,-0.006252,-0.001084,-0.079581,0.063075,1.415307,2.129244,0.767867,2
1972,'2023/12/10 22:51:39:243',19,0.009813,0.015984,0.032015,-0.03637,-0.053414,0.091611,1.417008,2.1313,0.764449,2
1973,'2023/12/10 22:51:39:275',19,-0.009088,0.023044,0.02597,-0.01103,-0.05867,0.080527,1.418377,2.133233,0.761709,2
1974,'2023/12/10 22:51:39:291',19,-0.004418,0.028678,0.015462,0.035045,-0.073872,0.060619,1.419203,2.136966,0.756925,2
1975,'2023/12/10 22:51:39:306',19,0.000665,0.021762,0.029051,0.074832,-0.106575,0.047426,1.419386,2.145232,0.746765,2
1976,'2023/12/10 22:51:39:323',19,-0.005308,0.019528,0.054363,0.05204,-0.096358,0.032108,1.419238,2.150897,0.739501,2
1977,'2023/12/10 22:51:39:338',19,-0.005638,0.012157,0.071156,-0.005889,-0.110317,0.043728,1.419439,2.153753,0.735076,2
1978,'2023/12/10 22:51:39:354',19,-0.001578,0.022959,0.068722,-0.066825,-0.097839,0.062898,1.420751,2.150983,0.735714,2
1979,'2023/12/10 22:51:39:452',19,-0.007776,0.045655,0.024971,-0.052101,-0.098064,0.099792,1.422224,2.149087,0.736144,2
1980,'2023/12/10 22:51:39:452',19,-0.017478,0.061423,-0.00075,0.000276,-0.060757,0.095848,1.423717,2.15139,0.732597,2
1981,'2023/12/10 22:51:39:452',19,-0.059374,0.062525,-0.007205,0.045688,-0.047257,0.055326,1.424577,2.159505,0.723239,2
1982,'2023/12/10 22:51:39:452',19,-0.07268,0.060548,0.018122,0.046404,-0.016105,0.014694,1.424623,2.165416,0.716819,2
1983,'2023/12/10 22:51:39:452',19,-0.07391,0.052214,0.016484,0.046203,-0.03407,-0.039946,1.424078,2.16851,0.713356,2
1984,'2023/12/10 22:51:39:452',19,-0.076802,0.04591,-0.015314,0.05602,-0.029845,-0.10729,1.422197,2.168554,0.712662,2
1985,'2023/12/10 22:51:39:466',19,-0.060611,0.030583,-0.022164,0.043143,-0.030945,-0.114317,1.42041,2.165807,0.71496,2
1986,'2023/12/10 22:51:39:513',19,-0.050768,0.026512,-0.030612,0.049644,-0.009354,-0.079489,1.418806,2.163673,0.716793,2
1987,'2023/12/10 22:51:39:513',19,-0.042033,0.030477,-0.070455,0.112322,0.045337,-0.017328,1.417186,2.168912,0.711683,2
1988,'2023/12/10 22:51:39:513',19,-0.05714,0.023389,-0.076791,0.142974,0.098579,0.014805,1.416139,2.180593,0.701033,2
1989,'2023/12/10 22:51:39:528',19,-0.065407,-0.012008,-0.038237,0.127045,0.093873,-0.001754,1.414881,2.198045,0.685394,2
1990,'2023/12/10 22:51:39:560',19,-0.0801,-0.025593,-0.036932,0.132491,0.064706,-0.065452,1.413386,2.207176,0.677352,2
1991,'2023/12/10 22:51:39:560',19,-0.082013,-0.029321,-0.036377,0.144223,0.091318,-0.106437,1.411131,2.213617,0.672002,2
1992,'2023/12/10 22:51:39:576',19,-0.043034,-0.049159,-0.000961,0.131788,0.120665,-0.092718,1.407983,2.221511,0.666163,2
1993,'2023/12/10 22:51:39:592',19,-0.030156,-0.055766,0.009124,0.098207,0.119803,-0.080174,1.406021,2.226694,0.662781,2
1994,'2023/12/10 22:51:39:624',19,-0.021514,-0.057635,0.010329,0.077409,0.13338,-0.086983,1.4044,2.230075,0.66125,2
1995,'2023/12/10 22:51:39:656',19,0.00906,-0.057695,0.006696,0.062295,0.123153,-0.063926,1.402395,2.233508,0.660367,2
1996,'2023/12/10 22:51:39:656',19,0.026758,-0.05724,0.003451,0.039234,0.138411,-0.028766,1.401468,2.236591,0.659276,2
1997,'2023/12/10 22:51:39:672',19,0.041736,-0.062085,0.005478,0.019285,0.112432,-0.009334,1.401062,2.239697,0.658056,2
1998,'2023/12/10 22:51:39:687',19,0.039829,-0.058118,0.003154,-0.006931,0.077414,-0.010199,1.40088,2.241192,0.658425,2
1999,'2023/12/10 22:51:39:703',19,0.052738,-0.053265,-0.005768,-0.005714,0.054908,0.021008,1.400975,2.241941,0.658663,2
2000,'2023/12/10 22:51:39:735',19,0.069913,-0.052012,-0.004764,-0.032444,0.050036,0.064012,1.401616,2.244141,0.657245,2
2001,'2023/12/10 22:51:39:735',19,0.041604,-0.051917,0.01373,-0.08936,0.032911,0.072102,1.403548,2.244595,0.657682,2
2002,'2023/12/10 22:51:39:751',19,0.038437,-0.04558,0.004586,-0.083673,0.015961,0.039348,1.405052,2.241859,0.660819,2
2003,'2023/12/10 22:51:39:767',19,0.051728,-0.028701,-0.014207,-0.069687,-0.016615,0.03918,1.406181,2.238538,0.66419,2
2004,'2023/12/10 22:51:39:783',19,0.063181,-0.017142,-0.017712,-0.076388,-0.01938,0.055172,1.407825,2.234294,0.668074,2
2005,'2023/12/10 22:51:39:806',19,0.07653,-0.010797,-0.018828,-0.087325,-0.021077,0.09913,1.409409,2.232759,0.669372,2
2006,'2023/12/10 22:51:39:823',19,0.062805,-0.01367,0.009528,-0.126367,-0.034924,0.109554,1.411677,2.230543,0.671205,2
2007,'2023/12/10 22:51:39:847',19,0.045578,0.00664,-0.020679,-0.09426,-0.071401,0.058743,1.414403,2.224208,0.676579,2
2008,'2023/12/10 22:51:39:856',19,0.042982,0.013956,-0.020703,-0.097993,-0.096161,0.028812,1.415727,2.218464,0.681106,2
2009,'2023/12/10 22:51:39:868',19,0.045439,0.017772,-0.010809,-0.101214,-0.109702,0.00975,1.416825,2.209566,0.68857,2
2010,'2023/12/10 22:51:39:880',19,0.052621,0.031741,-0.036735,-0.042209,-0.150915,0.001921,1.417572,2.198893,0.696627,2
2011,'2023/12/10 22:51:39:895',19,0.057573,0.037441,-0.039672,-0.053612,-0.143738,0.031409,1.418027,2.194045,0.699311,2
2012,'2023/12/10 22:51:39:911',19,0.027338,0.020338,0.017353,-0.095728,-0.13196,0.054185,1.419047,2.187259,0.70401,2
2013,'2023/12/10 22:51:39:927',19,0.041465,0.033318,-0.009431,-0.063805,-0.130968,0.080115,1.420839,2.179455,0.709389,2
2014,'2023/12/10 22:51:39:955',19,0.04095,0.039124,-0.013336,-0.072715,-0.136656,0.100536,1.42243,2.177048,0.709723,2
2015,'2023/12/10 22:51:39:974',19,-0.00826,0.033697,-0.00465,-0.065602,-0.136113,0.079567,1.42402,2.173051,0.711684,2
2016,'2023/12/10 22:51:39:990',19,-0.030352,0.038936,-0.000417,-0.044653,-0.141722,0.016423,1.425426,2.167845,0.714194,2
2017,'2023/12/10 22:51:40:006',19,-0.043083,0.03574,-0.010977,-0.021124,-0.140602,-0.046079,1.425477,2.16161,0.718323,2
2018,'2023/12/10 22:51:40:022',19,-0.033717,0.043999,-0.019934,0.010839,-0.116489,-0.037506,1.424665,2.154899,0.722368,2
2019,'2023/12/10 22:51:40:037',19,-0.013436,0.041064,-0.009063,0.018986,-0.043896,0.012091,1.424316,2.154155,0.721982,2
2020,'2023/12/10 22:51:40:080',19,-0.002822,0.03051,0.012168,-0.00274,-0.035503,0.063786,1.424769,2.156641,0.718899,2
2021,'2023/12/10 22:51:40:080',19,-0.013328,0.018293,0.014471,-0.001462,-0.049807,0.02538,1.425754,2.158977,0.715806,2
2022,'2023/12/10 22:51:40:085',19,-0.041282,0.010667,-0.003509,0.023142,-0.097667,-0.050047,1.425562,2.158274,0.7154,2
2023,'2023/12/10 22:51:40:101',19,-0.043693,0.011485,-0.004154,0.04175,-0.109677,-0.097425,1.424369,2.154939,0.717149,2
2024,'2023/12/10 22:51:40:123',19,-0.010262,0.007722,-0.00864,0.061954,-0.099594,-0.045977,1.422439,2.153321,0.716693,2
2025,'2023/12/10 22:51:40:133',19,0.003092,-0.00489,0.017816,0.042631,-0.060559,0.022784,1.421864,2.155991,0.712769,2
2026,'2023/12/10 22:51:40:151',19,0.004457,-0.010583,0.029188,0.018297,-0.037685,0.080717,1.422265,2.160964,0.70701,2
2027,'2023/12/10 22:51:40:165',19,-0.011662,-0.020739,0.045377,-0.022973,-0.011358,0.110836,1.424071,2.167919,0.699539,2
2028,'2023/12/10 22:51:40:196',19,-0.022414,-0.023828,0.033394,-0.017577,-0.035979,0.08722,1.425705,2.17237,0.694724,2
2029,'2023/12/10 22:51:40:196',19,-0.032756,-0.021643,0.033659,-0.010695,-0.08649,0.03323,1.426578,2.173611,0.692561,2
2030,'2023/12/10 22:51:40:212',19,-0.047927,-0.015771,0.03417,-0.026066,-0.11834,-0.045895,1.426555,2.169079,0.694946,2
2031,'2023/12/10 22:51:40:228',19,-0.053663,-0.007713,0.043351,-0.044417,-0.116051,-0.086926,1.425929,2.16147,0.700839,2
2032,'2023/12/10 22:51:45:803',20,0.024699,-0.010867,-0.027953,0.012394,0.06767,0.078422,-0.8317,2.963346,0.078188,2
2033,'2023/12/10 22:51:45:914',20,-0.010808,-0.007687,0.019746,-0.061887,-0.094123,0.016548,-0.832099,2.956448,0.07359,2
2034,'2023/12/10 22:51:46:008',20,0.020153,-0.011317,0.014684,0.054112,-0.012272,0.006816,-0.835069,2.954285,0.072208,2
2035,'2023/12/10 22:51:46:189',20,0.019522,-0.008868,-0.004483,0.019473,-0.052614,0.05634,-0.834286,2.943007,0.064625,2
2036,'2023/12/10 22:51:46:214',20,0.034024,-0.005485,-0.006236,-0.015463,-0.036581,0.07074,-0.831706,2.940744,0.061565,2
2037,'2023/12/10 22:51:58:372',21,0.034867,-0.008867,0.008487,-0.036637,0.199481,0.033812,-0.84982,2.812635,0.076162,3
2038,'2023/12/10 22:51:58:372',21,0.068253,-0.012249,-0.001008,-0.028427,0.168541,0.13381,-0.849002,2.81422,0.076041,3
2039,'2023/12/10 22:51:58:372',21,0.072483,-0.021625,-0.003217,-0.017277,0.12136,0.212799,-0.847306,2.813491,0.072511,3
2040,'2023/12/10 22:51:58:372',21,-0.013801,-0.013766,0.003016,0.007046,0.021262,0.185359,-0.846291,2.811381,0.068251,3
2041,'2023/12/10 22:51:58:372',21,-0.053956,-0.007817,0.019766,0.00511,-0.002365,0.115806,-0.845604,2.809006,0.064973,3
2042,'2023/12/10 22:51:58:372',21,-0.08617,0.005239,0.012029,0.007967,0.014121,-0.000953,-0.845406,2.808008,0.063416,3
